"DEMO_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"SP_POP_GROW","Population growth (annual %)","IDN","Indonesia","2019","2019",1.1,,
"SP_POP_GROW","Population growth (annual %)","IRN","Iran (Islamic Republic of)","2017","2017",1.4,,
"SP_POP_GROW","Population growth (annual %)","IRN","Iran (Islamic Republic of)","2018","2018",1.4,,
"SP_POP_GROW","Population growth (annual %)","IRN","Iran (Islamic Republic of)","2019","2019",1.4,,
"SP_POP_GROW","Population growth (annual %)","IRQ","Iraq","2017","2017",2.5,,
"SP_POP_GROW","Population growth (annual %)","IRQ","Iraq","2018","2018",2.3,,
"SP_POP_GROW","Population growth (annual %)","IRQ","Iraq","2019","2019",2.3,,
"SP_POP_GROW","Population growth (annual %)","ISR","Israel","2017","2017",1.9,,
"SP_POP_GROW","Population growth (annual %)","ISR","Israel","2018","2018",1.9,,
"SP_POP_GROW","Population growth (annual %)","ISR","Israel","2019","2019",1.9,,
"SP_POP_GROW","Population growth (annual %)","JAM","Jamaica","2017","2017",0.5,,
"SP_POP_GROW","Population growth (annual %)","JAM","Jamaica","2018","2018",0.5,,
"SP_POP_GROW","Population growth (annual %)","JAM","Jamaica","2019","2019",0.5,,
"SP_POP_GROW","Population growth (annual %)","JOR","Jordan","2017","2017",2.4,,
"SP_POP_GROW","Population growth (annual %)","JOR","Jordan","2018","2018",1.8,,
"SP_POP_GROW","Population growth (annual %)","JOR","Jordan","2019","2019",1.5,,
"SP_POP_GROW","Population growth (annual %)","KAZ","Kazakhstan","2017","2017",1.4,,
"SP_POP_GROW","Population growth (annual %)","KAZ","Kazakhstan","2018","2018",1.3,,
"SP_POP_GROW","Population growth (annual %)","KAZ","Kazakhstan","2019","2019",1.3,,
"SP_POP_GROW","Population growth (annual %)","KEN","Kenya","2017","2017",2.4,,
"SP_POP_GROW","Population growth (annual %)","KEN","Kenya","2018","2018",2.3,,
"SP_POP_GROW","Population growth (annual %)","KEN","Kenya","2019","2019",2.3,,
"SP_POP_GROW","Population growth (annual %)","KIR","Kiribati","2017","2017",1.4,,
"SP_POP_GROW","Population growth (annual %)","KIR","Kiribati","2018","2018",1.5,,
"SP_POP_GROW","Population growth (annual %)","KIR","Kiribati","2019","2019",1.5,,
"SP_POP_GROW","Population growth (annual %)","KWT","Kuwait","2017","2017",2.5,,
"SP_POP_GROW","Population growth (annual %)","KWT","Kuwait","2018","2018",2,,
"SP_POP_GROW","Population growth (annual %)","KWT","Kuwait","2019","2019",1.7,,
"SP_POP_GROW","Population growth (annual %)","KGZ","Kyrgyzstan","2017","2017",1.9,,
"SP_POP_GROW","Population growth (annual %)","KGZ","Kyrgyzstan","2018","2018",2,,
"SP_POP_GROW","Population growth (annual %)","KGZ","Kyrgyzstan","2019","2019",2.1,,
"SP_POP_GROW","Population growth (annual %)","LAO","Lao People's Democratic Republic","2017","2017",1.6,,
"SP_POP_GROW","Population growth (annual %)","LAO","Lao People's Democratic Republic","2018","2018",1.5,,
"SP_POP_GROW","Population growth (annual %)","LAO","Lao People's Democratic Republic","2019","2019",1.5,,
"SP_POP_GROW","Population growth (annual %)","LVA","Latvia","2017","2017",-0.9,,
"SP_POP_GROW","Population growth (annual %)","LVA","Latvia","2018","2018",-0.8,,
"SP_POP_GROW","Population growth (annual %)","LVA","Latvia","2019","2019",-0.7,,
"SP_POP_GROW","Population growth (annual %)","LBN","Lebanon","2017","2017",1.5,,
"SP_POP_GROW","Population growth (annual %)","LBN","Lebanon","2018","2018",0.5,,
"SP_POP_GROW","Population growth (annual %)","LBN","Lebanon","2019","2019",0.1,,
"SP_POP_GROW","Population growth (annual %)","LSO","Lesotho","2017","2017",0.8,,
"SP_POP_GROW","Population growth (annual %)","LSO","Lesotho","2018","2018",0.8,,
"SP_POP_GROW","Population growth (annual %)","LSO","Lesotho","2019","2019",0.8,,
"SP_POP_GROW","Population growth (annual %)","LBR","Liberia","2017","2017",2.5,,
"SP_POP_GROW","Population growth (annual %)","LBR","Liberia","2018","2018",2.5,,
"SP_POP_GROW","Population growth (annual %)","LBR","Liberia","2019","2019",2.4,,
"SP_POP_GROW","Population growth (annual %)","LBY","Libya","2017","2017",1.4,,
"SP_POP_GROW","Population growth (annual %)","LBY","Libya","2018","2018",1.5,,
"SP_POP_GROW","Population growth (annual %)","LBY","Libya","2019","2019",1.5,,
"SP_POP_GROW","Population growth (annual %)","LIE","Liechtenstein","2017","2017",0.4,,
"SP_POP_GROW","Population growth (annual %)","LIE","Liechtenstein","2018","2018",0.3,,
"SP_POP_GROW","Population growth (annual %)","LIE","Liechtenstein","2019","2019",0.3,,
"SP_POP_GROW","Population growth (annual %)","LTU","Lithuania","2017","2017",-1.4,,
"SP_POP_GROW","Population growth (annual %)","LTU","Lithuania","2018","2018",-1,,
"SP_POP_GROW","Population growth (annual %)","LTU","Lithuania","2019","2019",-0.5,,
"SP_POP_GROW","Population growth (annual %)","MKD","North Macedonia","2017","2017",0.1,,
"SP_POP_GROW","Population growth (annual %)","MKD","North Macedonia","2018","2018",,"n","Magnitude nil or negligible"
"SP_POP_GROW","Population growth (annual %)","MKD","North Macedonia","2019","2019",,"n","Magnitude nil or negligible"
"SP_POP_GROW","Population growth (annual %)","MDG","Madagascar","2017","2017",2.7,,
"SP_POP_GROW","Population growth (annual %)","MDG","Madagascar","2018","2018",2.7,,
"SP_POP_GROW","Population growth (annual %)","MDG","Madagascar","2019","2019",2.7,,
"SP_POP_GROW","Population growth (annual %)","MWI","Malawi","2017","2017",2.7,,
"SP_POP_GROW","Population growth (annual %)","MWI","Malawi","2018","2018",2.6,,
"SP_POP_GROW","Population growth (annual %)","MWI","Malawi","2019","2019",2.6,,
"SP_POP_GROW","Population growth (annual %)","MYS","Malaysia","2017","2017",1.4,,
"SP_POP_GROW","Population growth (annual %)","MYS","Malaysia","2018","2018",1.4,,
"SP_POP_GROW","Population growth (annual %)","MYS","Malaysia","2019","2019",1.3,,
"SP_POP_GROW","Population growth (annual %)","MDV","Maldives","2017","2017",4.3,,
"SP_POP_GROW","Population growth (annual %)","MDV","Maldives","2018","2018",3.8,,
"SP_POP_GROW","Population growth (annual %)","MDV","Maldives","2019","2019",2.9,,
"SP_POP_GROW","Population growth (annual %)","MLI","Mali","2017","2017",3,,
"SP_POP_GROW","Population growth (annual %)","MLI","Mali","2018","2018",3,,
"SP_POP_GROW","Population growth (annual %)","MLI","Mali","2019","2019",3,,
"SP_POP_GROW","Population growth (annual %)","MLT","Malta","2017","2017",2.7,,
"SP_POP_GROW","Population growth (annual %)","MLT","Malta","2018","2018",3.5,,
"SP_POP_GROW","Population growth (annual %)","MLT","Malta","2019","2019",3.7,,
"SP_POP_GROW","Population growth (annual %)","MHL","Marshall Islands","2017","2017",0.6,,
"SP_POP_GROW","Population growth (annual %)","MHL","Marshall Islands","2018","2018",0.6,,
"SP_POP_GROW","Population growth (annual %)","MHL","Marshall Islands","2019","2019",0.6,,
"SP_POP_GROW","Population growth (annual %)","MRT","Mauritania","2017","2017",2.8,,
"SP_POP_GROW","Population growth (annual %)","MRT","Mauritania","2018","2018",2.8,,
"SP_POP_GROW","Population growth (annual %)","MRT","Mauritania","2019","2019",2.7,,
"SP_POP_GROW","Population growth (annual %)","MUS","Mauritius","2017","2017",0.1,,
"SP_POP_GROW","Population growth (annual %)","MUS","Mauritius","2018","2018",0.1,,
"SP_POP_GROW","Population growth (annual %)","MUS","Mauritius","2019","2019",,"n","Magnitude nil or negligible"
"SP_POP_GROW","Population growth (annual %)","FSM","Micronesia (Federated States of)","2017","2017",1.1,,
"SP_POP_GROW","Population growth (annual %)","FSM","Micronesia (Federated States of)","2018","2018",1.1,,
"SP_POP_GROW","Population growth (annual %)","FSM","Micronesia (Federated States of)","2019","2019",1,,
"SP_POP_GROW","Population growth (annual %)","MDA","Republic of Moldova","2017","2017",-1.7,,
"SP_POP_GROW","Population growth (annual %)","MDA","Republic of Moldova","2018","2018",-1.8,,
"SP_POP_GROW","Population growth (annual %)","MDA","Republic of Moldova","2019","2019",-1.8,,
"SP_POP_GROW","Population growth (annual %)","MCO","Monaco","2017","2017",0.8,,
"SP_POP_GROW","Population growth (annual %)","MCO","Monaco","2018","2018",0.8,,
"SP_POP_GROW","Population growth (annual %)","MCO","Monaco","2019","2019",0.7,,
"SP_POP_GROW","Population growth (annual %)","MNG","Mongolia","2017","2017",1.9,,
"SP_POP_GROW","Population growth (annual %)","MNG","Mongolia","2018","2018",1.8,,
"SP_POP_GROW","Population growth (annual %)","MNG","Mongolia","2019","2019",1.7,,
"SP_POP_GROW","Population growth (annual %)","MAR","Morocco","2017","2017",1.3,,
"SP_POP_GROW","Population growth (annual %)","MAR","Morocco","2018","2018",1.3,,
"SP_POP_GROW","Population growth (annual %)","MAR","Morocco","2019","2019",1.2,,
"SP_POP_GROW","Population growth (annual %)","MOZ","Mozambique","2017","2017",2.9,,
"SP_POP_GROW","Population growth (annual %)","MOZ","Mozambique","2018","2018",2.9,,
"SP_POP_GROW","Population growth (annual %)","MOZ","Mozambique","2019","2019",2.9,,
"SP_POP_GROW","Population growth (annual %)","MMR","Myanmar","2017","2017",0.6,,
"SP_POP_GROW","Population growth (annual %)","MMR","Myanmar","2018","2018",0.6,,
"SP_POP_GROW","Population growth (annual %)","MMR","Myanmar","2019","2019",0.6,,
"SP_POP_GROW","Population growth (annual %)","NAM","Namibia","2017","2017",1.9,,
"SP_POP_GROW","Population growth (annual %)","NAM","Namibia","2018","2018",1.9,,
"SP_POP_GROW","Population growth (annual %)","NAM","Namibia","2019","2019",1.9,,
"SP_POP_GROW","Population growth (annual %)","NPL","Nepal","2017","2017",1.3,,
"SP_POP_GROW","Population growth (annual %)","NPL","Nepal","2018","2018",1.7,,
"SP_POP_GROW","Population growth (annual %)","NPL","Nepal","2019","2019",1.8,,
"SP_POP_GROW","Population growth (annual %)","NCL","New Caledonia","2017","2017",1.4,,
"SP_POP_GROW","Population growth (annual %)","NCL","New Caledonia","2018","2018",1.3,,
"SP_POP_GROW","Population growth (annual %)","NCL","New Caledonia","2019","2019",1.3,,
"SP_POP_GROW","Population growth (annual %)","NIC","Nicaragua","2017","2017",1.3,,
"SP_POP_GROW","Population growth (annual %)","NIC","Nicaragua","2018","2018",1.3,,
"SP_POP_GROW","Population growth (annual %)","NIC","Nicaragua","2019","2019",1.2,,
"SP_POP_GROW","Population growth (annual %)","NER","Niger","2017","2017",3.8,,
"SP_POP_GROW","Population growth (annual %)","NER","Niger","2018","2018",3.8,,
"SP_POP_GROW","Population growth (annual %)","NER","Niger","2019","2019",3.8,,
"SP_POP_GROW","Population growth (annual %)","NGA","Nigeria","2017","2017",2.6,,
"SP_POP_GROW","Population growth (annual %)","NGA","Nigeria","2018","2018",2.6,,
"SP_POP_GROW","Population growth (annual %)","NGA","Nigeria","2019","2019",2.6,,
"SP_POP_GROW","Population growth (annual %)","MNP","Northern Mariana Islands","2017","2017",0.7,,
"SP_POP_GROW","Population growth (annual %)","MNP","Northern Mariana Islands","2018","2018",0.6,,
"SP_POP_GROW","Population growth (annual %)","MNP","Northern Mariana Islands","2019","2019",0.6,,
"SP_POP_GROW","Population growth (annual %)","OMN","Oman","2017","2017",4.1,,
"SP_POP_GROW","Population growth (annual %)","OMN","Oman","2018","2018",3.4,,
"SP_POP_GROW","Population growth (annual %)","OMN","Oman","2019","2019",3,,
"SP_POP_GROW","Population growth (annual %)","PAK","Pakistan","2017","2017",2.1,,
"SP_POP_GROW","Population growth (annual %)","PAK","Pakistan","2018","2018",2.1,,
"SP_POP_GROW","Population growth (annual %)","PAK","Pakistan","2019","2019",2,,
"SP_POP_GROW","Population growth (annual %)","PLW","Palau","2017","2017",0.5,,
"SP_POP_GROW","Population growth (annual %)","PLW","Palau","2018","2018",0.6,,
"SP_POP_GROW","Population growth (annual %)","PLW","Palau","2019","2019",0.6,,
"SP_POP_GROW","Population growth (annual %)","PAN","Panama","2017","2017",1.7,,
"SP_POP_GROW","Population growth (annual %)","PAN","Panama","2018","2018",1.7,,
"SP_POP_GROW","Population growth (annual %)","PAN","Panama","2019","2019",1.7,,
"SP_POP_GROW","Population growth (annual %)","PNG","Papua New Guinea","2017","2017",2,,
"SP_POP_GROW","Population growth (annual %)","PNG","Papua New Guinea","2018","2018",2,,
"SP_POP_GROW","Population growth (annual %)","PNG","Papua New Guinea","2019","2019",2,,
"SP_POP_GROW","Population growth (annual %)","PRY","Paraguay","2017","2017",1.3,,
"SP_POP_GROW","Population growth (annual %)","PRY","Paraguay","2018","2018",1.3,,
"SP_POP_GROW","Population growth (annual %)","PRY","Paraguay","2019","2019",1.3,,
"SP_POP_GROW","Population growth (annual %)","PER","Peru","2017","2017",1.7,,
"SP_POP_GROW","Population growth (annual %)","PER","Peru","2018","2018",1.7,,
"SP_POP_GROW","Population growth (annual %)","PER","Peru","2019","2019",1.6,,
"SP_POP_GROW","Population growth (annual %)","PRI","Puerto Rico","2017","2017",-2.4,,
"SP_POP_GROW","Population growth (annual %)","PRI","Puerto Rico","2018","2018",-4,,
"SP_POP_GROW","Population growth (annual %)","PRI","Puerto Rico","2019","2019",,"n","Magnitude nil or negligible"
"SP_POP_GROW","Population growth (annual %)","RUS","Russian Federation","2017","2017",0.1,,
"SP_POP_GROW","Population growth (annual %)","RUS","Russian Federation","2019","2019",-0.1,,
"SP_POP_GROW","Population growth (annual %)","RWA","Rwanda","2017","2017",2.6,,
"SP_POP_GROW","Population growth (annual %)","RWA","Rwanda","2018","2018",2.6,,
"SP_POP_GROW","Population growth (annual %)","RWA","Rwanda","2019","2019",2.6,,
"SP_POP_GROW","Population growth (annual %)","VCT","Saint Vincent and the Grenadines","2017","2017",0.3,,
"SP_POP_GROW","Population growth (annual %)","VCT","Saint Vincent and the Grenadines","2018","2018",0.3,,
"SP_POP_GROW","Population growth (annual %)","VCT","Saint Vincent and the Grenadines","2019","2019",0.3,,
"SP_POP_GROW","Population growth (annual %)","WSM","Samoa","2017","2017",0.4,,
"SP_POP_GROW","Population growth (annual %)","WSM","Samoa","2018","2018",0.4,,
"SP_POP_GROW","Population growth (annual %)","WSM","Samoa","2019","2019",0.5,,
"SP_POP_GROW","Population growth (annual %)","SMR","San Marino","2017","2017",0.5,,
"SP_POP_GROW","Population growth (annual %)","SMR","San Marino","2018","2018",0.3,,
"SP_POP_GROW","Population growth (annual %)","SMR","San Marino","2019","2019",0.2,,
"SP_POP_GROW","Population growth (annual %)","SAU","Saudi Arabia","2017","2017",2,,
"SP_POP_GROW","Population growth (annual %)","SAU","Saudi Arabia","2018","2018",1.8,,
"SP_POP_GROW","Population growth (annual %)","SAU","Saudi Arabia","2019","2019",1.7,,
"SP_POP_GROW","Population growth (annual %)","SYC","Seychelles","2017","2017",1.2,,
"SP_POP_GROW","Population growth (annual %)","SYC","Seychelles","2018","2018",1,,
"SP_POP_GROW","Population growth (annual %)","SYC","Seychelles","2019","2019",0.9,,
"SP_POP_GROW","Population growth (annual %)","SLE","Sierra Leone","2017","2017",2.2,,
"SP_POP_GROW","Population growth (annual %)","SLE","Sierra Leone","2018","2018",2.1,,
"SP_POP_GROW","Population growth (annual %)","SLE","Sierra Leone","2019","2019",2.1,,
"SP_POP_GROW","Population growth (annual %)","SGP","Singapore","2017","2017",0.1,,
"SP_POP_GROW","Population growth (annual %)","SGP","Singapore","2018","2018",0.5,,
"SP_POP_GROW","Population growth (annual %)","SGP","Singapore","2019","2019",1.1,,
"SP_POP_GROW","Population growth (annual %)","SLB","Solomon Islands","2017","2017",2.6,,
"SP_POP_GROW","Population growth (annual %)","SLB","Solomon Islands","2018","2018",2.6,,
"SP_POP_GROW","Population growth (annual %)","SLB","Solomon Islands","2019","2019",2.6,,
"SP_POP_GROW","Population growth (annual %)","SDN","Sudan","2017","2017",2.4,,
"SP_POP_GROW","Population growth (annual %)","SDN","Sudan","2018","2018",2.4,,
"SP_POP_GROW","Population growth (annual %)","SDN","Sudan","2019","2019",2.4,,
"SP_POP_GROW","Population growth (annual %)","SYR","Syrian Arab Republic","2017","2017",-2.2,,
"SP_POP_GROW","Population growth (annual %)","SYR","Syrian Arab Republic","2018","2018",-1,,
"SP_POP_GROW","Population growth (annual %)","SYR","Syrian Arab Republic","2019","2019",1,,
"SP_POP_GROW","Population growth (annual %)","TLS","Timor-Leste","2017","2017",1.9,,
"SP_POP_GROW","Population growth (annual %)","TLS","Timor-Leste","2018","2018",2,,
"SP_POP_GROW","Population growth (annual %)","TLS","Timor-Leste","2019","2019",2,,
"SP_POP_GROW","Population growth (annual %)","TGO","Togo","2017","2017",2.5,,
"SP_POP_GROW","Population growth (annual %)","TGO","Togo","2018","2018",2.4,,
"SP_POP_GROW","Population growth (annual %)","TGO","Togo","2019","2019",2.4,,
"SP_POP_GROW","Population growth (annual %)","TCA","Turks and Caicos Islands","2017","2017",1.5,,
"SP_POP_GROW","Population growth (annual %)","TCA","Turks and Caicos Islands","2018","2018",1.5,,
"SP_POP_GROW","Population growth (annual %)","TCA","Turks and Caicos Islands","2019","2019",1.4,,
"SP_POP_GROW","Population growth (annual %)","URY","Uruguay","2017","2017",0.4,,
"SP_POP_GROW","Population growth (annual %)","URY","Uruguay","2018","2018",0.4,,
"SP_POP_GROW","Population growth (annual %)","URY","Uruguay","2019","2019",0.4,,
"SP_POP_GROW","Population growth (annual %)","UZB","Uzbekistan","2017","2017",1.7,,
"SP_POP_GROW","Population growth (annual %)","UZB","Uzbekistan","2018","2018",1.7,,
"SP_POP_GROW","Population growth (annual %)","UZB","Uzbekistan","2019","2019",1.9,,
"SP_POP_GROW","Population growth (annual %)","VUT","Vanuatu","2017","2017",2.5,,
"SP_POP_GROW","Population growth (annual %)","VUT","Vanuatu","2018","2018",2.5,,
"SP_POP_GROW","Population growth (annual %)","VUT","Vanuatu","2019","2019",2.4,,
"SP_POP_GROW","Population growth (annual %)","VEN","Venezuela (Bolivarian Republic of)","2017","2017",-1.5,,
"SP_POP_GROW","Population growth (annual %)","VEN","Venezuela (Bolivarian Republic of)","2018","2018",-1.8,,
"SP_POP_GROW","Population growth (annual %)","VEN","Venezuela (Bolivarian Republic of)","2019","2019",-1.2,,
